TaxonomicName,CatalogueNumber,Clade,Order,Family,Genus,FullName,VernacularName,Habit,LeafArrangement,LeafForm,LeafVenation,LeafMargin,Stipules,Exudate
Terminalia mantaly,K004645110,Eudicots-Rosids,Myrtales,Combretaceae,Terminalia,Terminalia mantaly H. Perrier ,,tree,,,,,,
Zanthoxylum tsihanimposa,K004663976,Eudicots-Rosids,Sapindales,Rutaceae,Zanthoxylum,Zanthoxylum tsihanimposa H. Perrier ,,tree,,,,,,
Zanthoxylum tsihanimposa,K004663977,Eudicots-Rosids,Sapindales,Rutaceae,Zanthoxylum,Zanthoxylum tsihanimposa H. Perrier ,,tree,,,,,,
Rhus perrieri,K004667519,Eudicots-Rosids,Sapindales,Anacardiaceae,Rhus,Rhus perrieri (Courchet) H. Perrier ,,,,,,,,
Hypoestes lasioclada,K004700791,Eudicots-Asterids,Lamiales,Acanthaceae,Hypoestes,Hypoestes lasioclada Nees ,,,,,,,,
Hypoestes lasioclada,K004700792,Eudicots-Asterids,Lamiales,Acanthaceae,Hypoestes,Hypoestes lasioclada Nees ,,,,,,,,
Hypoestes lasioclada,K004700793,Eudicots-Asterids,Lamiales,Acanthaceae,Hypoestes,Hypoestes lasioclada Nees ,,,,,,,,
Hypoestes lasioclada,K004700793_a,Eudicots-Asterids,Lamiales,Acanthaceae,Hypoestes,Hypoestes lasioclada Nees ,,,,,,,,
Hypoestes lasioclada,K004700794,Eudicots-Asterids,Lamiales,Acanthaceae,Hypoestes,Hypoestes lasioclada Nees ,,,,,,,,
Ecbolium syringifolium,K004704022,Eudicots-Asterids,Lamiales,Acanthaceae,Ecbolium,Ecbolium syringifolium (Vahl) Vollesen ,,shrub,,,,,,
Ecbolium syringifolium,K004704023,Eudicots-Asterids,Lamiales,Acanthaceae,Ecbolium,Ecbolium syringifolium (Vahl) Vollesen ,,shrub,,,,,,
Ecbolium syringifolium,K004704024,Eudicots-Asterids,Lamiales,Acanthaceae,Ecbolium,Ecbolium syringifolium (Vahl) Vollesen ,,shrub,,,,,,
Colubrina alluaudii,K004716869,Eudicots-Rosids,Rosales,Rhamnaceae,Colubrina,Colubrina alluaudii (H. Perrier) Capuron ,,shrub,,,,,,
Colubrina alluaudii,K004716869_a,Eudicots-Rosids,Rosales,Rhamnaceae,Colubrina,Colubrina alluaudii (H. Perrier) Capuron ,,shrub,,,,,,
Colubrina alluaudii,K004716870,Eudicots-Rosids,Rosales,Rhamnaceae,Colubrina,Colubrina alluaudii (H. Perrier) Capuron ,,shrub,,,,,,
Colubrina alluaudii,K004716874,Eudicots-Rosids,Rosales,Rhamnaceae,Colubrina,Colubrina alluaudii (H. Perrier) Capuron ,,shrub,,,,,,
Bleekrodea madagascariensis,K004741546,Eudicots-Rosids,Rosales,Moraceae,Bleekrodea,Bleekrodea madagascariensis Blume ,,shrub;tree,,,,,,
Nectaropetalum eligulatum,K004777431,Eudicots-Rosids,Malpighiales,Erythroxylaceae,Nectaropetalum,Nectaropetalum eligulatum (H. Perrier) Bardot-Vaucoulon ,,shrub,,,,,,
Nectaropetalum eligulatum,K004777432,Eudicots-Rosids,Malpighiales,Erythroxylaceae,Nectaropetalum,Nectaropetalum eligulatum (H. Perrier) Bardot-Vaucoulon ,,shrub,,,,,,
Nectaropetalum eligulatum,K004777433,Eudicots-Rosids,Malpighiales,Erythroxylaceae,Nectaropetalum,Nectaropetalum eligulatum (H. Perrier) Bardot-Vaucoulon ,,shrub,,,,,,
Phyllanthus urinaria,K004864366,Eudicots-Rosids,Malpighiales,Phyllanthaceae,Phyllanthus,Phyllanthus urinaria L. ,,herb;shrub,,,,,,
Phyllanthus urinaria,K004864374,Eudicots-Rosids,Malpighiales,Phyllanthaceae,Phyllanthus,Phyllanthus urinaria L. ,,herb;shrub,,,,,,
Phyllanthus urinaria,K004864375,Eudicots-Rosids,Malpighiales,Phyllanthaceae,Phyllanthus,Phyllanthus urinaria L. ,,herb;shrub,,,,,,
Sphenoclea zeylanica,K004877790,Eudicots-Asterids,Solanales,Sphenocleaceae,Sphenoclea,Sphenoclea zeylanica Gaertn. ,,herb,,,,,,
Sphenoclea zeylanica,K004877791,Eudicots-Asterids,Solanales,Sphenocleaceae,Sphenoclea,Sphenoclea zeylanica Gaertn. ,,herb,,,,,,
Sphenoclea zeylanica,K004877792,Eudicots-Asterids,Solanales,Sphenocleaceae,Sphenoclea,Sphenoclea zeylanica Gaertn. ,,herb,,,,,,
Fernandoa macrantha,K004924032,Eudicots-Asterids,Lamiales,Bignoniaceae,Fernandoa,Fernandoa macrantha (Baker) A.H. Gentry ,,tree,,,,,,
Tricalysia madagascariensis,K004932707,Eudicots-Asterids,Gentianales,Rubiaceae,Tricalysia,Tricalysia madagascariensis (Drake ex Dubard) A. Chev. ,,shrub;tree,,,,,,
Vepris calcicola,K004952669,Eudicots-Rosids,Sapindales,Rutaceae,Vepris,Vepris calcicola H. Perrier ,,,,,,,,
Karomia madagascariensis,K005015673,Eudicots-Asterids,Lamiales,Lamiaceae,Karomia,Karomia madagascariensis (Moldenke) R. Fern. ,,tree,,,,,,
Rotheca microphylla,K005017093,Eudicots-Asterids,Lamiales,Lamiaceae,Rotheca,Rotheca microphylla (Blume) Callm. & Phillipson ,,shrub,,,,,,
Arboa integrifolia,K005035461,Eudicots-Rosids,Brassicales,Capparaceae,Arboa,Arboa integrifolia (Claverie) Thulin & Razafim. ,,shrub;tree,,,,,,
Arboa integrifolia,K005035462,Eudicots-Rosids,Brassicales,Capparaceae,Arboa,Arboa integrifolia (Claverie) Thulin & Razafim. ,,shrub;tree,,,,,,
Hyalocalyx setifer,K005035504,Eudicots-Rosids,Malpighiales,Salicaceae,Hyalocalyx,Hyalocalyx setifer Rolfe ,,herb,,,,,,
Hyalocalyx setifer,K005035505,Eudicots-Rosids,Malpighiales,Salicaceae,Hyalocalyx,Hyalocalyx setifer Rolfe ,,herb,,,,,,
Hyalocalyx setifer,K005035506,Eudicots-Rosids,Malpighiales,Salicaceae,Hyalocalyx,Hyalocalyx setifer Rolfe ,,herb,,,,,,
Passiflora foetida,K005037503,Eudicots-Rosids,Malpighiales,Passifloraceae,Passiflora,Passiflora foetida L. ,,,,,,,,
Passiflora foetida,K005037504,Eudicots-Rosids,Malpighiales,Passifloraceae,Passiflora,Passiflora foetida L. ,,,,,,,,
Nesogordonia ambalabeensis,K005054024,Eudicots-Rosids,Malvales,Malvaceae,Nesogordonia,Nesogordonia ambalabeensis Arènes ,,tree,,,,,,
Nesogordonia ambalabeensis,K005054025,Eudicots-Rosids,Malvales,Malvaceae,Nesogordonia,Nesogordonia ambalabeensis Arènes ,,tree,,,,,,
Nesogordonia ambalabeensis,K005054026,Eudicots-Rosids,Malvales,Malvaceae,Nesogordonia,Nesogordonia ambalabeensis Arènes ,,tree,,,,,,
Nesogordonia ambalabeensis,K005054027,Eudicots-Rosids,Malvales,Malvaceae,Nesogordonia,Nesogordonia ambalabeensis Arènes ,,tree,,,,,,
Nesogordonia ambalabeensis,K005054028,Eudicots-Rosids,Malvales,Malvaceae,Nesogordonia,Nesogordonia ambalabeensis Arènes ,,tree,,,,,,
Christiana africana,K005054628,Eudicots-Rosids,Malvales,Malvaceae,Christiana,Christiana africana DC. ,,shrub;tree,,,,,,
Christiana africana,K005054629,Eudicots-Rosids,Malvales,Malvaceae,Christiana,Christiana africana DC. ,,shrub;tree,,,,,,
Hildegardia erythrosiphon,K005070562,Eudicots-Rosids,Malvales,Malvaceae,Hildegardia,Hildegardia erythrosiphon (Baill.) Kosterm. ,,tree,,,,,,
Hildegardia erythrosiphon,K005070563,Eudicots-Rosids,Malvales,Malvaceae,Hildegardia,Hildegardia erythrosiphon (Baill.) Kosterm. ,,tree,,,,,,
Hildegardia erythrosiphon,K005070564,Eudicots-Rosids,Malvales,Malvaceae,Hildegardia,Hildegardia erythrosiphon (Baill.) Kosterm. ,,tree,,,,,,
Hildegardia erythrosiphon,K005070565,Eudicots-Rosids,Malvales,Malvaceae,Hildegardia,Hildegardia erythrosiphon (Baill.) Kosterm. ,,tree,,,,,,
Hildegardia erythrosiphon,K005070565_a,Eudicots-Rosids,Malvales,Malvaceae,Hildegardia,Hildegardia erythrosiphon (Baill.) Kosterm. ,,tree,,,,,,
Turraea humbertii,K005106684,Eudicots-Rosids,Sapindales,Meliaceae,Turraea,Turraea humbertii Danguy ,,tree,,,,,,
Turraea humbertii,K005106685,Eudicots-Rosids,Sapindales,Meliaceae,Turraea,Turraea humbertii Danguy ,,tree,,,,,,
Turraea humbertii,K005106686,Eudicots-Rosids,Sapindales,Meliaceae,Turraea,Turraea humbertii Danguy ,,tree,,,,,,
Turraea humbertii,K005106687,Eudicots-Rosids,Sapindales,Meliaceae,Turraea,Turraea humbertii Danguy ,,tree,,,,,,
Turraea humbertii,K005106688,Eudicots-Rosids,Sapindales,Meliaceae,Turraea,Turraea humbertii Danguy ,,tree,,,,,,
Commiphora tetramera,K005111574,Eudicots-Rosids,Sapindales,Burseraceae,Commiphora,Commiphora tetramera Engl. ,,shrub;tree,,,,,,
Commiphora tetramera,K005111575,Eudicots-Rosids,Sapindales,Burseraceae,Commiphora,Commiphora tetramera Engl. ,,shrub;tree,,,,,,
Commiphora tetramera,K005111576,Eudicots-Rosids,Sapindales,Burseraceae,Commiphora,Commiphora tetramera Engl. ,,shrub;tree,,,,,,
Begonia majungaensis,K005155509,Eudicots-Rosids,Cucurbitales,Begoniaceae,Begonia,Begonia majungaensis Guillaumin ,,shrub,,,,,,
Begonia majungaensis,K005155510,Eudicots-Rosids,Cucurbitales,Begoniaceae,Begonia,Begonia majungaensis Guillaumin ,,shrub,,,,,,
Begonia majungaensis,K005155511,Eudicots-Rosids,Cucurbitales,Begoniaceae,Begonia,Begonia majungaensis Guillaumin ,,shrub,,,,,,
Begonia majungaensis,K005155512,Eudicots-Rosids,Cucurbitales,Begoniaceae,Begonia,Begonia majungaensis Guillaumin ,,shrub,,,,,,
Adenia firingalavensis,K005188739,Eudicots-Rosids,Malpighiales,Passifloraceae,Adenia,Adenia firingalavensis (Drake ex Jum.) Harms ,,climber;herb,,,,,,
Adenia firingalavensis,K005188740,Eudicots-Rosids,Malpighiales,Passifloraceae,Adenia,Adenia firingalavensis (Drake ex Jum.) Harms ,,climber;herb,,,,,,
Adenia firingalavensis,K005188741,Eudicots-Rosids,Malpighiales,Passifloraceae,Adenia,Adenia firingalavensis (Drake ex Jum.) Harms ,,climber;herb,,,,,,
Adenia firingalavensis,K005188742,Eudicots-Rosids,Malpighiales,Passifloraceae,Adenia,Adenia firingalavensis (Drake ex Jum.) Harms ,,climber;herb,,,,,,
Astiella delicatula,K005220702,Eudicots-Asterids,Gentianales,Rubiaceae,Astiella,Astiella delicatula Jovet ,,,,,,,,
Justicia trifolioides,K005251583,Eudicots-Asterids,Lamiales,Acanthaceae,Justicia,Justicia trifolioides T. Anderson ,,,,,,,,
Anisotes venosus,K005253061,Eudicots-Asterids,Lamiales,Acanthaceae,Anisotes,"Anisotes venosus T.F. Daniel, Letsara & Martín-Bravo ",,,,,,,,
Anisotes venosus,K005253062,Eudicots-Asterids,Lamiales,Acanthaceae,Anisotes,"Anisotes venosus T.F. Daniel, Letsara & Martín-Bravo ",,,,,,,,
Dichapetalum madagascariense,K005292989,Eudicots-Rosids,Malpighiales,Dichapetalaceae,Dichapetalum,Dichapetalum madagascariense Poir. ,,climber;shrub;tree,,,,,,
Dichapetalum madagascariense,K005292990,Eudicots-Rosids,Malpighiales,Dichapetalaceae,Dichapetalum,Dichapetalum madagascariense Poir. ,,climber;shrub;tree,,,,,,
Microsteira ampihamensis,K005294751,Eudicots-Rosids,Sapindales,Sapindaceae,Microsteira,Microsteira ampihamensis Arènes ,,,,,,,,
Microsteira ampihamensis,K005294752,Eudicots-Rosids,Sapindales,Sapindaceae,Microsteira,Microsteira ampihamensis Arènes ,,,,,,,,
Microsteira ampihamensis,K005294752_a,Eudicots-Rosids,Sapindales,Sapindaceae,Microsteira,Microsteira ampihamensis Arènes ,,,,,,,,
Microsteira ampihamensis,K005294753,Eudicots-Rosids,Sapindales,Sapindaceae,Microsteira,Microsteira ampihamensis Arènes ,,,,,,,,
Pyrostria bibracteata,K005369042,Eudicots-Asterids,Gentianales,Rubiaceae,Pyrostria,Pyrostria bibracteata (Baker) Cavaco ,,shrub;tree,,,,,,
Orthosiphon biflorus,K005416131,Eudicots-Asterids,Lamiales,Lamiaceae,Orthosiphon,Orthosiphon biflorus A.J. Paton & Hedge ,,shrub,,,,,,
Orthosiphon biflorus,K005416132,Eudicots-Asterids,Lamiales,Lamiaceae,Orthosiphon,Orthosiphon biflorus A.J. Paton & Hedge ,,shrub,,,,,,
Orthosiphon biflorus,K005416133,Eudicots-Asterids,Lamiales,Lamiaceae,Orthosiphon,Orthosiphon biflorus A.J. Paton & Hedge ,,shrub,,,,,,
Strychnos bifurcata,K005429955,Eudicots-Asterids,Gentianales,Loganiaceae,Strychnos,Strychnos bifurcata Leeuwenb. ,,tree,,,,,,
Strychnos bifurcata,K005429956,Eudicots-Asterids,Gentianales,Loganiaceae,Strychnos,Strychnos bifurcata Leeuwenb. ,,tree,,,,,,
Cleistanthus boivinianus,K005485709,Eudicots-Rosids,Malpighiales,Phyllanthaceae,Cleistanthus,Cleistanthus boivinianus (Baill.) Müll. Arg. ,,tree,,,,,,
Cleistanthus boivinianus,K005485712,Eudicots-Rosids,Malpighiales,Phyllanthaceae,Cleistanthus,Cleistanthus boivinianus (Baill.) Müll. Arg. ,,tree,,,,,,
Cleistanthus boivinianus,K005485713,Eudicots-Rosids,Malpighiales,Phyllanthaceae,Cleistanthus,Cleistanthus boivinianus (Baill.) Müll. Arg. ,,tree,,,,,,
Cleistanthus boivinianus,K005485714,Eudicots-Rosids,Malpighiales,Phyllanthaceae,Cleistanthus,Cleistanthus boivinianus (Baill.) Müll. Arg. ,,tree,,,,,,
Securinega antsingyensis,K005486263,Eudicots-Rosids,Malpighiales,Phyllanthaceae,Securinega,Securinega antsingyensis Leandri ,,shrub,,,,,,
Securinega antsingyensis,K005486264,Eudicots-Rosids,Malpighiales,Phyllanthaceae,Securinega,Securinega antsingyensis Leandri ,,shrub,,,,,,
Securinega antsingyensis,K005486265,Eudicots-Rosids,Malpighiales,Phyllanthaceae,Securinega,Securinega antsingyensis Leandri ,,shrub,,,,,,
Xyloolaena perrieri,K005508279,Eudicots-Rosids,Malvales,Sarcolaenaceae,Xyloolaena,Xyloolaena perrieri F. Gérard ,,tree,,,,,,
Xyloolaena perrieri,K005508280,Eudicots-Rosids,Malvales,Sarcolaenaceae,Xyloolaena,Xyloolaena perrieri F. Gérard ,,tree,,,,,,
Xyloolaena perrieri,K005508281,Eudicots-Rosids,Malvales,Sarcolaenaceae,Xyloolaena,Xyloolaena perrieri F. Gérard ,,tree,,,,,,
Xyloolaena perrieri,K005508282,Eudicots-Rosids,Malvales,Sarcolaenaceae,Xyloolaena,Xyloolaena perrieri F. Gérard ,,tree,,,,,,
Acalypha lamiana,K005536643,Eudicots-Rosids,Malpighiales,Euphorbiaceae,Acalypha,Acalypha lamiana Leandri ,,shrub,,,,,,
Acalypha lamiana,K005536644,Eudicots-Rosids,Malpighiales,Euphorbiaceae,Acalypha,Acalypha lamiana Leandri ,,shrub,,,,,,
Argomuellera gigantea,K005539065,Eudicots-Rosids,Malpighiales,Euphorbiaceae,Argomuellera,Argomuellera gigantea (Baill.) Pax & K. Hoffm. ,,shrub,,,,,,
Argomuellera gigantea,K005539066,Eudicots-Rosids,Malpighiales,Euphorbiaceae,Argomuellera,Argomuellera gigantea (Baill.) Pax & K. Hoffm. ,,shrub,,,,,,
Thilachium panduriforme,K005592642,Eudicots-Rosids,Brassicales,Capparaceae,Thilachium,Thilachium panduriforme (Lam.) Juss. ,,,,,,,,
Thilachium panduriforme,K005592643,Eudicots-Rosids,Brassicales,Capparaceae,Thilachium,Thilachium panduriforme (Lam.) Juss. ,,,,,,,,
Thilachium panduriforme,K005592644,Eudicots-Rosids,Brassicales,Capparaceae,Thilachium,Thilachium panduriforme (Lam.) Juss. ,,,,,,,,
Thilachium panduriforme,K005592645,Eudicots-Rosids,Brassicales,Capparaceae,Thilachium,Thilachium panduriforme (Lam.) Juss. ,,,,,,,,
Phyllarthron subumbellatum,K005601040,Eudicots-Asterids,Lamiales,Bignoniaceae,Phyllarthron,Phyllarthron subumbellatum H. Perrier ,,shrub,,,,,,
Phyllarthron subumbellatum,K005601041,Eudicots-Asterids,Lamiales,Bignoniaceae,Phyllarthron,Phyllarthron subumbellatum H. Perrier ,,shrub,,,,,,
Phyllarthron subumbellatum,K005601042,Eudicots-Asterids,Lamiales,Bignoniaceae,Phyllarthron,Phyllarthron subumbellatum H. Perrier ,,shrub,,,,,,
Phyllarthron subumbellatum,K005601043,Eudicots-Asterids,Lamiales,Bignoniaceae,Phyllarthron,Phyllarthron subumbellatum H. Perrier ,,shrub,,,,,,
Phyllarthron subumbellatum,K005601044,Eudicots-Asterids,Lamiales,Bignoniaceae,Phyllarthron,Phyllarthron subumbellatum H. Perrier ,,shrub,,,,,,
Catharanthus trichophyllus,K005622768,Eudicots-Asterids,Gentianales,Apocynaceae,Catharanthus,Catharanthus trichophyllus (Baker) Pichon ,,shrub,,,,,,
Trichodesma zeylanicum,K005627291,Eudicots-Asterids,Boraginales,Boraginaceae,Trichodesma,Trichodesma zeylanicum (Burm. f.) R. Br. ,,herb;shrub,,,,,,
Trichodesma zeylanicum,K005627292,Eudicots-Asterids,Boraginales,Boraginaceae,Trichodesma,Trichodesma zeylanicum (Burm. f.) R. Br. ,,herb;shrub,,,,,,
Trichodesma zeylanicum,K005627292_a,Eudicots-Asterids,Boraginales,Boraginaceae,Trichodesma,Trichodesma zeylanicum (Burm. f.) R. Br. ,,herb;shrub,,,,,,
Trichodesma zeylanicum,K005627293,Eudicots-Asterids,Boraginales,Boraginaceae,Trichodesma,Trichodesma zeylanicum (Burm. f.) R. Br. ,,herb;shrub,,,,,,
Trichodesma zeylanicum,K005627296,Eudicots-Asterids,Boraginales,Boraginaceae,Trichodesma,Trichodesma zeylanicum (Burm. f.) R. Br. ,,herb;shrub,,,,,,
Secamone ankarensis,K005655147,Eudicots-Asterids,Gentianales,Apocynaceae,Secamone,Secamone ankarensis (Jum. & H. Perrier) Klack. ,,climber;shrub,,,,,,
Secamone ankarensis,K005655148,Eudicots-Asterids,Gentianales,Apocynaceae,Secamone,Secamone ankarensis (Jum. & H. Perrier) Klack. ,,climber;shrub,,,,,,
Secamone schinziana,K005655421,Eudicots-Asterids,Gentianales,Apocynaceae,Secamone,Secamone schinziana Schltr. ,,climber;shrub,,,,,,
Secamone schinziana,K005655422,Eudicots-Asterids,Gentianales,Apocynaceae,Secamone,Secamone schinziana Schltr. ,,climber;shrub,,,,,,
Secamone schinziana,K005655423,Eudicots-Asterids,Gentianales,Apocynaceae,Secamone,Secamone schinziana Schltr. ,,climber;shrub,,,,,,
Secamone schinziana,K005655423_a,Eudicots-Asterids,Gentianales,Apocynaceae,Secamone,Secamone schinziana Schltr. ,,climber;shrub,,,,,,
Secamone schinziana,K005655424,Eudicots-Asterids,Gentianales,Apocynaceae,Secamone,Secamone schinziana Schltr. ,,climber;shrub,,,,,,
Secamone astephana,K005655461,Eudicots-Asterids,Gentianales,Apocynaceae,Secamone,Secamone astephana Choux ,,climber;shrub,,,,,,
Secamone astephana,K005655462,Eudicots-Asterids,Gentianales,Apocynaceae,Secamone,Secamone astephana Choux ,,climber;shrub,,,,,,
Pervillaea tomentosa,K005655764,Eudicots-Asterids,Gentianales,Apocynaceae,Pervillaea,Pervillaea tomentosa Decne. ,,climber,,,,,,
Pervillaea tomentosa,K005655765,Eudicots-Asterids,Gentianales,Apocynaceae,Pervillaea,Pervillaea tomentosa Decne. ,,climber,,,,,,
Pervillaea tomentosa,K005655766,Eudicots-Asterids,Gentianales,Apocynaceae,Pervillaea,Pervillaea tomentosa Decne. ,,climber,,,,,,
Pervillaea tomentosa,K005655767,Eudicots-Asterids,Gentianales,Apocynaceae,Pervillaea,Pervillaea tomentosa Decne. ,,climber,,,,,,
Pervillaea lanata,K005655769,Eudicots-Asterids,Gentianales,Apocynaceae,Pervillaea,Pervillaea lanata Klack. ,,,,,,,,
Pervillaea lanata,K005655769_a,Eudicots-Asterids,Gentianales,Apocynaceae,Pervillaea,Pervillaea lanata Klack. ,,,,,,,,
Pervillaea lanata,K005655770,Eudicots-Asterids,Gentianales,Apocynaceae,Pervillaea,Pervillaea lanata Klack. ,,,,,,,,
Pervillaea lanata,K005655770_a,Eudicots-Asterids,Gentianales,Apocynaceae,Pervillaea,Pervillaea lanata Klack. ,,,,,,,,
Pervillaea lanata,K005655771,Eudicots-Asterids,Gentianales,Apocynaceae,Pervillaea,Pervillaea lanata Klack. ,,,,,,,,
Pervillaea lanata,K005655772,Eudicots-Asterids,Gentianales,Apocynaceae,Pervillaea,Pervillaea lanata Klack. ,,,,,,,,
Sicyocarpus verrucosus,K005656182,Eudicots-Rosids,Cucurbitales,Cucurbitaceae,Sicyocarpus,Sicyocarpus verrucosus Bojer ,,climber;shrub,,,,,,
Sicyocarpus verrucosus,K005656183,Eudicots-Rosids,Cucurbitales,Cucurbitaceae,Sicyocarpus,Sicyocarpus verrucosus Bojer ,,climber;shrub,,,,,,
Sicyocarpus verrucosus,K005656185,Eudicots-Rosids,Cucurbitales,Cucurbitaceae,Sicyocarpus,Sicyocarpus verrucosus Bojer ,,climber;shrub,,,,,,
Cynanchum antsiranense,K005673111,Eudicots-Asterids,Gentianales,Apocynaceae,Cynanchum,Cynanchum antsiranense (Meve & Liede) Liede & Meve ,,shrub,,,,,,
Cynanchum antsiranense,K005673111_a,Eudicots-Asterids,Gentianales,Apocynaceae,Cynanchum,Cynanchum antsiranense (Meve & Liede) Liede & Meve ,,shrub,,,,,,
Rhopalocarpus lucidus,K005692365,Eudicots-Rosids,Malvales,Sphaerosepalaceae,Rhopalocarpus,Rhopalocarpus lucidus Bojer ,,tree,,,,,,
Ximenia afra,K005707669,Eudicots-Basal,Santalales,Olacaceae,Ximenia,Ximenia afra Sond. ,,shrub;tree,,,,,,
Ximenia afra,K005707670,Eudicots-Basal,Santalales,Olacaceae,Ximenia,Ximenia afra Sond. ,,shrub;tree,,,,,,
Ximenia afra,K005707671,Eudicots-Basal,Santalales,Olacaceae,Ximenia,Ximenia afra Sond. ,,shrub;tree,,,,,,
Ximenia afra,K005707672,Eudicots-Basal,Santalales,Olacaceae,Ximenia,Ximenia afra Sond. ,,shrub;tree,,,,,,
Leonotis nepetifolia,K005776681,Eudicots-Asterids,Lamiales,Lamiaceae,Leonotis,Leonotis nepetifolia (L.) R. Br. ,,perennial or subshrub,,,,,,
Leonotis nepetifolia,K005776682,Eudicots-Asterids,Lamiales,Lamiaceae,Leonotis,Leonotis nepetifolia (L.) R. Br. ,,perennial or subshrub,,,,,,
Leonotis nepetifolia,K005776683,Eudicots-Asterids,Lamiales,Lamiaceae,Leonotis,Leonotis nepetifolia (L.) R. Br. ,,perennial or subshrub,,,,,,
Leonotis nepetifolia,K005776684,Eudicots-Asterids,Lamiales,Lamiaceae,Leonotis,Leonotis nepetifolia (L.) R. Br. ,,perennial or subshrub,,,,,,
Mimusops boeniensis,K005795086,Eudicots-Asterids,Ericales,Sapotaceae,Mimusops,Mimusops boeniensis Randrianaivo ,,tree,,,,,,
Mimusops boeniensis,K005795089,Eudicots-Asterids,Ericales,Sapotaceae,Mimusops,Mimusops boeniensis Randrianaivo ,,tree,,,,,,
Mimusops boeniensis,K005795256,Eudicots-Asterids,Ericales,Sapotaceae,Mimusops,Mimusops boeniensis Randrianaivo ,,tree,,,,,,
Mimusops boeniensis,K005795257,Eudicots-Asterids,Ericales,Sapotaceae,Mimusops,Mimusops boeniensis Randrianaivo ,,tree,,,,,,
Mimusops boeniensis,K005795258,Eudicots-Asterids,Ericales,Sapotaceae,Mimusops,Mimusops boeniensis Randrianaivo ,,tree,,,,,,
Ceropegia saxatilis,K005803688,Eudicots-Asterids,Gentianales,Apocynaceae,Ceropegia,Ceropegia saxatilis Jum. & H. Perrier ,,,,,,,,
Ceropegia saxatilis,K005803689,Eudicots-Asterids,Gentianales,Apocynaceae,Ceropegia,Ceropegia saxatilis Jum. & H. Perrier ,,,,,,,,
Ceropegia saxatilis,K005803690,Eudicots-Asterids,Gentianales,Apocynaceae,Ceropegia,Ceropegia saxatilis Jum. & H. Perrier ,,,,,,,,
Ceropegia saxatilis,K005803691,Eudicots-Asterids,Gentianales,Apocynaceae,Ceropegia,Ceropegia saxatilis Jum. & H. Perrier ,,,,,,,,
Embelia tropophylla,K005875656,Eudicots-Asterids,Ericales,Primulaceae,Embelia,Embelia tropophylla H. Perrier ,,climber,,,,,,
Embelia tropophylla,K005875657,Eudicots-Asterids,Ericales,Primulaceae,Embelia,Embelia tropophylla H. Perrier ,,climber,,,,,,
Embelia tropophylla,K005875658,Eudicots-Asterids,Ericales,Primulaceae,Embelia,Embelia tropophylla H. Perrier ,,climber,,,,,,
Embelia tropophylla,K005875659,Eudicots-Asterids,Ericales,Primulaceae,Embelia,Embelia tropophylla H. Perrier ,,climber,,,,,,
